Gene stable ID	Gene name	Gene description	Chromosome/scaffold name	Gene start (bp)	Gene end (bp)	Strand	Gene type	logFC	logCPM	LR	PValue	FDR
ENSGALG00000032413	NADK	NAD kinase [Source:NCBI gene;Acc:419403]	21	1976366	1999141	1	protein_coding	-0.235167297021907	5.71316224079992	9.06946683515206	0.00259912841133667	0.00918470676406758
ENSGALG00000032415	SEZ6L	seizure related 6 homolog like [Source:NCBI gene;Acc:416906]	15	7396827	7423399	1	protein_coding	3.63677752415316	-0.281799533005344	7.74263428398346	0.00539320673986869	0.0171320901290407
ENSGALG00000032418	RAB26	RAB26, member RAS oncogene family [Source:NCBI gene;Acc:416554]	14	6793587	6812759	1	protein_coding	-1.0574910253065	1.98672134221282	11.8110142786003	0.000588813466235697	0.00253937416412453
ENSGALG00000032419	STARD8	StAR related lipid transfer domain containing 8 [Source:HGNC Symbol;Acc:HGNC:19161]	4	558434	599298	1	protein_coding	1.53926758528916	-0.653764515378748	1.2904927559875	0.255957161870693	0.373154418853381
ENSGALG00000032420	DPAGT1	dolichyl-phosphate N-acetylglucosaminephosphotransferase 1 [Source:NCBI gene;Acc:419699]	24	59463	64835	1	protein_coding	0.0838318429559536	6.12136852412753	1.51851589471046	0.217844220831764	0.338630157199503
ENSGALG00000032428		chromosome 11 open reading frame, human C19orf12-like [Source:NCBI gene;Acc:100858381]	11	8389347	8396105	-1	protein_coding	1.24076068448773	1.16564804686863	7.57126198190113	0.00593062452357534	0.0186174628054947
ENSGALG00000032430	IPO5	RAN binding protein 6 [Source:NCBI gene;Acc:418783]	1	146550352	146587988	-1	protein_coding	-0.118946066983132	6.43128420929595	3.79024831552969	0.0515520000394959	0.108939414231115
ENSGALG00000032440	QPCT	glutaminyl-peptide cyclotransferase [Source:NCBI gene;Acc:421479]	3	33691214	33705352	1	protein_coding	-0.1643181415999	5.26445056598383	3.24746230582481	0.0715341301765016	0.142300615085558
ENSGALG00000032452	GAS7	growth arrest specific 7 [Source:NCBI gene;Acc:417305]	18	207371	310620	-1	protein_coding	-0.183009957331665	3.04668616707659	0.830458099184318	0.362140098302434	0.484255563654936
ENSGALG00000032456	COII	Cytochrome c oxidase subunit 2  [Source:UniProtKB/Swiss-Prot;Acc:P18944]	MT	8331	9014	1	protein_coding	-0.273205514414289	12.9082573473187	8713.27620881366	0	0
ENSGALG00000032458	RABL2A	RAB, member of RAS oncogene family-like 2A [Source:NCBI gene;Acc:426865]	1	387716	392295	1	protein_coding	-0.262622030217025	3.7017438609922	2.75416948903584	0.0970011754625267	0.181072172048755
ENSGALG00000032465	ATP8	ATP synthase F0 subunit 8 [Source:NCBI gene;Acc:39116937]	MT	9085	9249	1	protein_coding	0.287171107508301	2.7344950621433	1.5991628902097	0.20602188173739	0.324771017665298
ENSGALG00000032468	SNX17	sorting nexin 17 [Source:NCBI gene;Acc:421990]	3	104430412	104436337	-1	protein_coding	0.089119499087573	5.99597813215874	1.57476439591433	0.20951645476973	0.328716319870397
ENSGALG00000032469	ARHGAP45	Rho GTPase activating protein 45 [Source:NCBI gene;Acc:420102]	28	3019600	3031885	1	protein_coding	-0.713895012869868	2.65112312186379	9.25528676096315	0.00234816563941844	0.00842305267245638
ENSGALG00000032496	SIRT3	sirtuin 3 [Source:NCBI gene;Acc:422988]	5	1847182	1851872	1	protein_coding	-0.150248843340241	3.64680701341087	0.866724343270007	0.351863747921991	0.47475127202354
ENSGALG00000032502	HPS5	HPS5 biogenesis of lysosomal organelles complex 2 subunit 2 [Source:NCBI gene;Acc:107048993]	5	12693358	12712111	-1	protein_coding	0.884820587036657	1.21295752273982	4.22060828243095	0.039935841626134	0.0899831684930012
ENSGALG00000032506	GEM	GTP binding protein overexpressed in skeletal muscle [Source:NCBI gene;Acc:404771]	2	125926904	125935308	-1	protein_coding	-0.521241232983088	4.16873575760674	15.0505750245389	0.000104668363616898	0.000546945959330155
ENSGALG00000032518	NCALD	neurocalcin delta [Source:NCBI gene;Acc:396048]	2	128779644	128829568	-1	protein_coding	0.0213913592223993	3.56711192768126	0.0165444429426622	0.897654222557478	0.933946369112551
ENSGALG00000032526	B3GNT5	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 5 [Source:NCBI gene;Acc:424960]	9	16457646	16473512	-1	protein_coding	-0.279896465348761	3.8661343130648	3.5193953366567	0.060654572221634	0.124438014704185
ENSGALG00000032529	WDR43	WD repeat domain 43 [Source:NCBI gene;Acc:421295]	3	9215963	9237768	-1	protein_coding	-0.128027899807895	5.81437432013353	2.88170140091632	0.0895913135669864	0.169152385978223
ENSGALG00000032544	ALDH5A1	aldehyde dehydrogenase 5 family member A1 [Source:NCBI gene;Acc:420818]	2	57814628	57824901	-1	protein_coding	-0.141520666311204	5.18064906914788	2.27249389158819	0.131687841433461	0.227999037796068
ENSGALG00000032546	MYEF2	myelin expression factor 2 [Source:NCBI gene;Acc:415432]	10	10503515	10521391	-1	protein_coding	0.621033615596878	5.51003645049787	52.9145194557137	3.48384683031839e-13	5.28472021958283e-12
ENSGALG00000032549	TYW3	tRNA-yW synthesizing protein 3 homolog [Source:NCBI gene;Acc:424720]	8	29988144	29991956	1	protein_coding	-0.171965489453531	4.66181921794189	2.33548503251651	0.126455597064895	0.220792602985114
ENSGALG00000032554	C1QL3	complement C1q like 3 [Source:NCBI gene;Acc:771966]	2	20120548	20125233	1	protein_coding	-3.76755951378937	-0.281789515544241	8.92093812548844	0.00281919660893565	0.00976366117269833
ENSGALG00000032563	FBXO34	F-box protein 34 [Source:NCBI gene;Acc:423554]	5	56391533	56427632	-1	protein_coding	0.488489215348721	4.46814558474448	16.0047686570284	6.31831379777299e-05	0.000344827335360495
ENSGALG00000032570	LANCL2	LanC like 2 [Source:NCBI gene;Acc:420779]	2	51744318	51778751	-1	protein_coding	0.0683507529358401	4.56937581375927	0.344403173747303	0.557298586417267	0.667087078871145
ENSGALG00000032577	MECOM	MDS1 and EVI1 complex locus [Source:NCBI gene;Acc:424997]	9	20136600	20436791	1	protein_coding	-1.71806721125375	0.468237343144578	7.18848656152912	0.007337284063012	0.0223035402780081
ENSGALG00000032588	ARPC1B	actin related protein 2/3 complex subunit 1B [Source:NCBI gene;Acc:416490]	14	4766374	4772041	1	protein_coding	-0.332388952702847	4.46340246613012	7.57922482685313	0.00590448262038104	0.0185513721399332
ENSGALG00000032590	NDE1	nudE neurodevelopment protein 1 [Source:NCBI gene;Acc:416597]	14	7952787	7968427	1	protein_coding	-0.335969844007662	5.19698293965804	12.9376941779052	0.000322031428678957	0.00148547352824199
ENSGALG00000032595	NDUFB2	NADH:ubiquinone oxidoreductase subunit B2 [Source:NCBI gene;Acc:418118]	1	56918175	56918981	1	protein_coding	-0.209785852234404	9.36607395530123	77.4137539019823	1.3864635744025e-18	3.10732625271314e-17
ENSGALG00000032598	MYO1A	myosin IA [Source:NCBI gene;Acc:396072]	33	6846579	6855524	1	protein_coding	-0.470574398663191	0.616329268070926	0.715495592812868	0.397625422958402	0.51974566189118
ENSGALG00000032599	ZNF384	zinc finger protein 384 [Source:NCBI gene;Acc:770350]	1	77755770	77781779	-1	protein_coding	-0.00648274631414836	3.23031644816481	0.00119026572563941	0.972478260614231	0.980999330044073
ENSGALG00000032606		neuropeptide FF-amide peptide precursor [Source:NCBI gene;Acc:107055409]	33	7432548	7433412	-1	protein_coding	2.26691693699358	-0.571303638094092	2.58096354677237	0.108155807178137	0.19449197013593
ENSGALG00000032618	DUSP5	dual specificity phosphatase 5 [Source:NCBI gene;Acc:423890]	6	26933849	26942958	1	protein_coding	-1.03585410959126	4.07588655458192	53.7001500958777	2.33545417095969e-13	3.57743169016612e-12
ENSGALG00000032619	SYPL2	synaptophysin like 2 [Source:NCBI gene;Acc:100858920]	26	1220863	1226254	1	protein_coding	-0.196365872347748	4.33562192064604	2.42003177465426	0.119792500561631	0.210570649090737
ENSGALG00000032627	C9orf69	chromosome 9 open reading frame 69 [Source:NCBI gene;Acc:100859101]	17	8389052	8392671	1	protein_coding	-0.301359763478598	5.94015707340616	17.3957076696352	3.03510610008576e-05	0.000176484640019698
ENSGALG00000032628	SRCIN1	SRC kinase signaling inhibitor 1 [Source:NCBI gene;Acc:426281]	27	6683855	6736329	-1	protein_coding	3.63677660675531	-0.281800014141676	7.74263062881408	0.00539321765633242	0.0171320901290407
ENSGALG00000032632	SLC49A4	disrupted in renal carcinoma 2 [Source:NCBI gene;Acc:424246]	7	26482244	26538765	1	protein_coding	0.240774781285972	4.64243246871025	4.46742062577169	0.0345471069489711	0.0794796163452984
ENSGALG00000032634	CFAP20	cilia and flagella associated protein 20 [Source:NCBI gene;Acc:415627]	11	431054	437662	1	protein_coding	0.304088110842745	7.37019526136192	45.8441859363528	1.28042586528088e-11	1.70365178693151e-10
ENSGALG00000032640	CRIM1	cysteine rich transmembrane BMP regulator 1 [Source:NCBI gene;Acc:395067]	3	32394497	32555854	-1	protein_coding	0.559765511739442	3.54874374498412	10.843567905452	0.000991395230768245	0.0039951693584791
ENSGALG00000032642	SMARCC1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin subfamily c member 1 [Source:NCBI gene;Acc:420378]	2	830721	889591	1	protein_coding	-0.234308094858337	6.01294526576924	11.0607930448612	0.000881724220561538	0.00360366883418593
ENSGALG00000032645	H2A-VIII	histone cluster 1, H2A-IV-like 3 (similar to human histone cluster 2, class H2A, member C) [Source:NCBI gene;Acc:417955]	1	48169497	48170081	-1	protein_coding	1.3668156274112	3.14133436164303	43.2696220092001	4.76930825230536e-11	6.03028027230795e-10
ENSGALG00000032647	CLASP2	cytoplasmic linker associated protein 2 [Source:NCBI gene;Acc:420724]	2	44615726	44749055	-1	protein_coding	-0.640293669832701	1.56256678067617	3.1601291874436	0.0754572118098189	0.148966701365341
ENSGALG00000032656	TCF7L1	transcription factor 7 like 1 [Source:NCBI gene;Acc:395230]	22	5293801	5307833	1	protein_coding	-1.03965436564139	0.843744453612927	4.23544070225271	0.0395883445875084	0.0893105867891048
ENSGALG00000032658	FMNL1	formin like 1 [Source:NCBI gene;Acc:419965]	27	3775310	3882647	1	protein_coding	-0.898620692008767	0.782342927066657	3.01615154108654	0.0824388844136571	0.160747740922119
ENSGALG00000032659	ZBED4	zinc finger BED-type containing 4 [Source:NCBI gene;Acc:417734]	1	19001040	19019216	1	protein_coding	0.213218659061735	2.80565801772607	0.933445089435	0.333969317920773	0.456691976756626
ENSGALG00000032660	IFNGR2	interferon gamma receptor 2 (interferon gamma transducer 1) [Source:NCBI gene;Acc:418502]	1	106645075	106653536	1	protein_coding	0.221109017105551	4.73243483049905	4.01704002477831	0.0450427003546622	0.0993724808875383
ENSGALG00000032664	UBE2B	ubiquitin conjugating enzyme E2 B [Source:NCBI gene;Acc:100857678]	13	16558683	16567580	-1	protein_coding	0.0709589858879418	5.88353247728945	0.924849481540117	0.336204870179311	0.459174908235655
ENSGALG00000032681		synaptotagmin like 2 [Source:NCBI gene;Acc:426394]	1	191554511	191595817	-1	protein_coding	0.972722869573166	-0.0407902235017075	1.27681071654675	0.258492871809531	0.37570053266177
ENSGALG00000032683	ADTRP	androgen dependent TFPI regulating protein [Source:NCBI gene;Acc:771464]	2	62886571	62917186	1	protein_coding	0.116070007335966	0.506700508410732	0.0386763608977356	0.844091215908958	0.897434556683973
ENSGALG00000032685	HECTD4	HECT domain containing E3 ubiquitin protein ligase 4 [Source:NCBI gene;Acc:426582]	15	6603817	6667047	-1	protein_coding	-0.0874216457028931	2.21297307802668	0.100762471921906	0.75091654952278	0.826068628256954
ENSGALG00000032690	DDX51	DEAD-box helicase 51 [Source:NCBI gene;Acc:416936]	15	8375819	8385478	1	protein_coding	-0.184121194722374	5.74970586319916	5.70170223956534	0.0169484678420278	0.0447958128880615
ENSGALG00000032699	CDK2	cyclin dependent kinase 2 [Source:NCBI gene;Acc:100529062]	33	7088723	7091089	-1	protein_coding	-0.708400315138317	1.066136050158	2.49162619618752	0.114453409722405	0.202848313423099
ENSGALG00000032702	ITGA3	integrin subunit alpha 3 [Source:NCBI gene;Acc:373946]	27	5594292	5609665	-1	protein_coding	0.197486713655015	3.51614480420318	1.35061942856288	0.24516985666896	0.366314579561259
ENSGALG00000032713	FOXA1	forkhead box A1 [Source:NCBI gene;Acc:101752179]	5	37377807	37382222	-1	protein_coding	0.368057307846994	-0.348909989872734	0.115198127114509	0.734302019219016	0.811875253420787
ENSGALG00000032717	CCL4	chemokine (C-C motif) ligand 4 [Source:NCBI gene;Acc:395551]	19	539445	570383	-1	protein_coding	-2.22829233092773	-0.217660290310831	4.46995041896961	0.0344959926387661	0.0794796163452984
ENSGALG00000032730	NOP56	NOP56 ribonucleoprotein [Source:NCBI gene;Acc:426574]	4	91041351	91046141	1	protein_coding	-0.211089864665567	7.75920952496606	28.8942879587788	7.64379940538298e-08	6.72568255001397e-07
ENSGALG00000032732	WASHC5	KIAA0196 [Source:NCBI gene;Acc:420334]	2	138702353	138724604	-1	protein_coding	0.0938273074299362	1.5255578949407	0.0662508914423499	0.796875803450674	0.862572314166668
ENSGALG00000032734	RNF139	ring finger protein 139 [Source:NCBI gene;Acc:420338]	2	138468824	138475283	1	protein_coding	-0.588795117916322	4.05326317480618	17.6390916889445	2.67042483862861e-05	0.00015812905500856
ENSGALG00000032740	HOXB7	homeobox B7 [Source:NCBI gene;Acc:425962]	27	6207771	6211830	1	protein_coding	-0.475723936613967	3.9206057668293	10.5238667571055	0.00117842653058722	0.00465287038448825
ENSGALG00000032743	C1orf112	chromosome 8 open reading frame, human C1orf112 [Source:NCBI gene;Acc:424399]	8	5454279	5470362	-1	protein_coding	0.242105433757259	2.98668096592871	1.37501885939862	0.240951442395512	0.361004861032432
ENSGALG00000032746	ENPP2	ectonucleotide pyrophosphatase/phosphodiesterase 2 [Source:NCBI gene;Acc:420361]	2	136526177	136595461	-1	protein_coding	-0.283694275479341	1.48759601361102	0.58895231642195	0.442824537648089	0.562603622318982
ENSGALG00000032750	CELSR2	cadherin EGF LAG seven-pass G-type receptor 2 [Source:NCBI gene;Acc:430126]	26	1165982	1185894	1	protein_coding	1.25650082554989	-0.156266992927521	1.71931711148865	0.189780971434845	0.305690938830621
ENSGALG00000032763	MECR	mitochondrial trans-2-enoyl-CoA reductase [Source:NCBI gene;Acc:419601]	23	2898792	2905063	-1	protein_coding	0.142247264226829	4.74859026789936	1.68733740061873	0.193952330548127	0.311407805941698
ENSGALG00000032768	SOX5	SRY-box 5 [Source:NCBI gene;Acc:418195]	1	65833774	66173568	1	protein_coding	-0.0154941693262488	4.0002400939105	0.0118543760665943	0.913299412311107	0.944652512998541
ENSGALG00000032770	VRK2	vaccinia related kinase 2 [Source:NCBI gene;Acc:100857144]	3	899574	945193	1	protein_coding	-0.0747872471375432	3.3673051459978	0.175275677172101	0.675465085441758	0.763020206514822
ENSGALG00000032776	WDR7	WD repeat domain 7 [Source:NCBI gene;Acc:426855]	Z	479701	592143	-1	protein_coding	-0.128802933056743	-0.0407868778335796	0.0240952325564296	0.876642843201092	0.919786104934988
ENSGALG00000032780	TTC13	tetratricopeptide repeat domain 13 [Source:NCBI gene;Acc:421545]	3	40629526	40666062	-1	protein_coding	0.985617828484772	2.60746108193596	16.0129885104317	6.29094156561233e-05	0.0003435161475404
ENSGALG00000032783	SUMO3	small ubiquitin-like modifier 3 [Source:NCBI gene;Acc:770553]	9	5334604	5336762	1	protein_coding	0.245174114984756	9.0157306527635	84.987874152821	3.00200472910993e-20	7.37818555556748e-19
ENSGALG00000032789	TBX18	T-box 18 [Source:NCBI gene;Acc:395104]	3	77240681	77263108	1	protein_coding	1.53926703596364	-0.653764803462174	1.29049239505702	0.255957228356504	0.373154418853381
ENSGALG00000032803		proto-oncogene Mas-like [Source:NCBI gene;Acc:776507]	5	120674	122219	1	protein_coding	-3.23461334498931	-0.419295062696983	5.94739778828163	0.0147390280520307	0.0398716025835277
ENSGALG00000032815	ATP13A1	ATPase 13A1 [Source:NCBI gene;Acc:426090]	30	1094276	1107489	1	protein_coding	-0.322549415765721	2.4085344412797	1.59504798745018	0.206606397290093	0.32550477775306
ENSGALG00000032819	RNF41	ring finger protein 41 [Source:NCBI gene;Acc:426468]	33	6997854	7006369	1	protein_coding	-0.386161537698317	3.58972182161778	5.48200153459755	0.0192132470178573	0.0497243924832714
ENSGALG00000032830	SEPT7	septin 7 [Source:NCBI gene;Acc:420741]	2	46848093	46920608	-1	protein_coding	0.144253081641693	8.57622982965289	22.5646230243261	2.03191977986478e-06	1.47368081116586e-05
ENSGALG00000032832	DNAJC16	DnaJ heat shock protein family (Hsp40) member C16 [Source:NCBI gene;Acc:429208]	21	4915877	4924567	-1	protein_coding	0.0373910339807838	2.58968860582119	0.024561156118541	0.875465529872619	0.919785446706709
ENSGALG00000032836		monoamine oxidase B [Source:NCBI gene;Acc:418561]	1	112544502	112593382	1	protein_coding	1.65676752484163	0.718192147828329	8.21343589254884	0.00415813411718569	0.0137417339981332
ENSGALG00000032843	AAAS	aladin WD repeat nucleoporin [Source:NCBI gene;Acc:100859661]	33	7355723	7362680	-1	protein_coding	0.217941838575286	3.65963119724152	1.82268182793292	0.176994382788867	0.290266541394787
ENSGALG00000032847	HDGF	hepatoma-derived growth factor [Source:NCBI gene;Acc:776936]	25	2617131	2622609	1	protein_coding	-0.0708746691529964	9.41042848737701	9.06830052347418	0.00260078671749066	0.00918759829754371
ENSGALG00000032850	STK3	serine/threonine kinase 3 [Source:NCBI gene;Acc:425375]	2	127559850	127697598	-1	protein_coding	-0.0846342574560163	5.19396124821943	0.819874673048687	0.365216811030641	0.487416261408435
ENSGALG00000032856	GFRA2	GDNF family receptor alpha 2 [Source:NCBI gene;Acc:395993]	22	1714010	1734922	1	protein_coding	0.633167985987608	-0.493299995585155	0.248818832197586	0.617908004638784	0.717696316536036
ENSGALG00000032858	RSL24D1	ribosomal L24 domain containing 1 [Source:NCBI gene;Acc:768911]	10	8465873	8475192	1	protein_coding	0.0927286734277118	7.59876111459013	5.00047476441844	0.0253403667510392	0.0626039284292107
ENSGALG00000032868	AHCYL2	adenosylhomocysteinase like 2 [Source:NCBI gene;Acc:416675]	1	1354962	1392842	1	protein_coding	-1.42733345102548	1.73453684861636	16.79721492906	4.1594304078727e-05	0.000235342423025886
ENSGALG00000032882	EVA1C	eva-1 homolog C [Source:NCBI gene;Acc:418496]	1	106296563	106332939	1	protein_coding	3.84250391598944	-0.217670591391572	9.03299121261689	0.00265150258225102	0.00929174288157813
ENSGALG00000032889	RBFOX3	RNA binding protein, fox-1 homolog 3 [Source:NCBI gene;Acc:100857589]	18	9716580	9743410	1	protein_coding	0.505507217802307	3.28110233838768	7.31403245304071	0.00684182259145054	0.0209840195408566
