geneSymbol	Chromosome.scaffold.name	Gene.start..bp.	Gene.end..bp.	Strand	Gene.type	Gene.name	Gene.description	logFC	logCPM	LR	PValue	FDR
ENSCJPG00005020870	13	166572	182344	1	protein_coding	CDC23	cell division cycle 23 [Source:NCBI gene;Acc:107320046]	0.78711450709531	6.84067142626467	25.7634603605	3.85926048543133e-07	1.00953086912412e-06
ENSCJPG00005020871	13	200133	224932	1	protein_coding	JAKMIP2	janus kinase and microtubule interacting protein 2 [Source:NCBI gene;Acc:107320045]	0.104409482121052	4.96521147292285	0.192216139210862	0.661078509281546	0.703803137975768
ENSCJPG00005020872	13	245108	280423	1	protein_coding	DPYSL3	dihydropyrimidinase like 3 [Source:NCBI gene;Acc:107320058]	-3.25979962706094	5.6132776206678	178.512982750281	1.02353759672531e-40	1.43728902552574e-39
ENSCJPG00005020881	13	284726	300414	-1	protein_coding	STK32A	serine/threonine kinase 32A [Source:NCBI gene;Acc:107320063]	-2.78708332242841	0.257762909658642	21.4671866056556	3.5993541258914e-06	8.57634899803376e-06
ENSCJPG00005020882	13	310107	310966	1	protein_coding			2.86483587699322	-2.7248668381295	3.17843574362332	0.0746161300260428	0.0997857727736102
ENSCJPG00005020883	13	359756	370679	1	protein_coding	PPP2R2B	protein phosphatase 2 regulatory subunit Bbeta [Source:NCBI gene;Acc:107320040]	1.63406523833175	4.34129956014469	32.9525640461109	9.443511712626e-09	2.87023034250628e-08
ENSCJPG00005020884	13	374101	401760	-1	protein_coding	TCERG1	transcription elongation regulator 1 [Source:NCBI gene;Acc:107320039]	-0.358470955905127	7.39001825281739	6.3394876977156	0.0118078980513506	0.0181654155040944
ENSCJPG00005020885	13	411230	412491	-1	protein_coding	POU4F3	POU class 4 homeobox 3 [Source:NCBI gene;Acc:107320030]	10.4846463372019	2.5381515696693	147.704655339904	5.50417808952948e-34	6.10925632754703e-33
ENSCJPG00005020886	13	422143	441361	-1	protein_coding		RNA binding motif protein 27 [Source:NCBI gene;Acc:107320050]	1.42130900859351	6.86870806606898	94.3234699158834	2.67954288432596e-22	1.84101259500652e-21
ENSCJPG00005020887	13	441821	466331	1	protein_coding	LARS1	leucyl-tRNA synthetase 1 [Source:NCBI gene;Acc:107320048]	-0.593264762447692	6.85691253438957	16.5792937754789	4.66576603309186e-05	9.91868696452038e-05
ENSCJPG00005020888	13	469277	487868	-1	protein_coding	SH3RF2	SH3 domain containing ring finger 2 [Source:NCBI gene;Acc:107320065]	3.30673914052837	-0.0904565800226618	24.8084192621416	6.33202931123279e-07	1.62086460025485e-06
ENSCJPG00005020889	13	495894	498535	1	protein_coding	GRXCR2	glutaredoxin and cysteine rich domain containing 2 [Source:NCBI gene;Acc:107320028]	0.704000473048614	-2.0070822083575	0.304980655039497	0.580776714513391	0.627838472687704
ENSCJPG00005020890	13	530429	564519	1	lncRNA			-2.95297192347292	1.50636497744801	34.1177112534844	5.18769329700748e-09	1.61686472019572e-08
ENSCJPG00005020891	13	575311	653103	1	lncRNA			1.88704167814591	-1.92704573057716	2.56506220637964	0.109248260085257	0.140857716423808
ENSCJPG00005020892	13	654799	690623	-1	protein_coding	KCTD16	potassium channel tetramerization domain containing 16 [Source:NCBI gene;Acc:107320060]	3.01620824692872	-0.0888363608949595	19.9288456066388	8.03783900994642e-06	1.84699279377492e-05
ENSCJPG00005020893	13	698185	703607	1	protein_coding	YIPF5	Yip1 domain family member 5 [Source:NCBI gene;Acc:107320059]	-0.308440862465292	5.9888122990053	2.5627095407483	0.109410919888152	0.14104851957684
ENSCJPG00005020894	13	709283	711792	-1	lncRNA			1.0829808876755	-2.21279872032518	1.07295765431088	0.300278336145823	0.348773532358606
ENSCJPG00005020895	13	804490	853569	1	protein_coding	NR3C1	nuclear receptor subfamily 3 group C member 1 [Source:NCBI gene;Acc:107320036]	-1.26706158862254	4.83736204696596	32.8542027780446	9.9336081313454e-09	3.00967191043316e-08
ENSCJPG00005020896	13	861904	959584	-1	protein_coding	ARHGAP26	Rho GTPase activating protein 26 [Source:NCBI gene;Acc:107320037]	-0.914382238255512	5.0358590136715	16.5433671235177	4.75500172506832e-05	0.000100972222647424
ENSCJPG00005020897	13	967098	983067	1	protein_coding	FGF1	fibroblast growth factor 1 [Source:NCBI gene;Acc:107320055]	-4.85274707094068	1.11698870308546	45.6503216154195	1.41362861412511e-11	5.30359025720945e-11
ENSCJPG00005020898	13	994182	1018430	-1	lncRNA			-0.513144769313497	-0.164598998851038	0.750723392099688	0.386247297165591	0.437859301846404
ENSCJPG00005020899	13	1028094	1028987	1	protein_coding	SPRY4	sprouty RTK signaling antagonist 4 [Source:NCBI gene;Acc:107320061]	-1.5803045167454	-0.27297692796649	5.80472097519105	0.0159832037910229	0.0239467780904547
ENSCJPG00005020900	13	1044595	1057899	-1	protein_coding	NDFIP1	Nedd4 family interacting protein 1 [Source:NCBI gene;Acc:107320044]	-1.9912219162922	6.82255569948907	153.254934749519	3.36943889550035e-35	3.91384249710566e-34
ENSCJPG00005020901	13	1060980	1067357	1	protein_coding	GNPDA1	glucosamine-6-phosphate deaminase 1 [Source:NCBI gene;Acc:107320042]	-0.179343414993587	6.97702543289504	1.31466157396622	0.251552383295698	0.298103995590956
ENSCJPG00005020902	13	1068342	1073104	-1	protein_coding	RNF14	ring finger protein 14 [Source:NCBI gene;Acc:107320041]	-0.838751768338712	5.79354246840575	19.6779556608404	9.16525783126707e-06	2.09653637016038e-05
ENSCJPG00005020903	13	1075219	1090794	-1	protein_coding	HSPA4	heat shock protein family A (Hsp70) member 4 [Source:NCBI gene;Acc:107320051]	0.820048721341164	9.58392475745945	41.2048091794406	1.37084841973878e-10	4.78019046273503e-10
ENSCJPG00005020904	13	1096811	1104720	1	protein_coding	ZCCHC10	zinc finger CCHC-type containing 10 [Source:NCBI gene;Acc:107320052]	-0.758829282445381	5.49080017788443	17.1563003104079	3.44265637531333e-05	7.42112874624618e-05
ENSCJPG00005020905	13	1147403	1156514	1	protein_coding		shroom family member 1 [Source:NCBI gene;Acc:107320075]	-3.37125509168019	5.98534936057162	176.999639541261	2.19053691263923e-40	3.04049686704524e-39
ENSCJPG00005020906	13	1164802	1166715	-1	protein_coding	SOWAHA	sosondowah ankyrin repeat domain family member A [Source:NCBI gene;Acc:107320077]	-5.64425986287988	3.87088528545767	228.497136186771	1.26793414129877e-51	2.47208579435371e-50
ENSCJPG00005020911	13	1181350	1209196	1	protein_coding	SEPTIN8	septin 8 [Source:NCBI gene;Acc:107320078]	-2.69466455215844	6.49960179250485	207.103367905432	5.88639341759715e-47	1.01307096741171e-45
ENSCJPG00005020976	13	1207898	1213401	-1	protein_coding	CCNI2	cyclin I family member 2 [Source:NCBI gene;Acc:107320079]	3.99746170446213	5.83025273125586	398.933822424207	9.39785785750813e-89	3.7716997798066e-87
ENSCJPG00005020977	13	1214839	1233667	1	protein_coding	KIF3A	kinesin family member 3A [Source:NCBI gene;Acc:107320076]	1.61600600240724	7.81563743171721	114.808706209264	8.66672725455732e-27	7.24072858503302e-26
ENSCJPG00005020978	13	1234833	1236521	-1	protein_coding	IL4	uncharacterized LOC107320071 [Source:NCBI gene;Acc:107320071]	3.74393777402149	-2.52911680538176	5.91843874352116	0.014983229749924	0.0226142426562408
ENSCJPG00005020979	13	1240805	1242491	-1	protein_coding		interleukin-4-like [Source:NCBI gene;Acc:107320070]	3.75699425775282	-2.52729135027805	5.95431839340983	0.0146812780197588	0.0221968453520915
ENSCJPG00005020980	13	1248521	1265132	-1	protein_coding		RAD50 double strand break repair protein [Source:NCBI gene;Acc:107320089]	0.510865530679561	7.03474343370415	9.68282644980266	0.00185998284643616	0.00321896923297522
ENSCJPG00005020981	13	1271704	1282218	1	protein_coding		uncharacterized LOC107320068 [Source:NCBI gene;Acc:107320068]	-1.53314949537162	0.470613126082995	8.10782803569338	0.00440745047612237	0.00723992377620921
ENSCJPG00005020982	13	1292303	1296468	1	protein_coding	IRF1	interferon regulatory factor 1 [Source:NCBI gene;Acc:107320081]	-3.86952807222597	3.94557499078154	55.5517791764879	9.10294066043124e-14	3.98803398487079e-13
ENSCJPG00005020983	13	1319023	1338631	-1	protein_coding		solute carrier family 22 member 5-like [Source:NCBI gene;Acc:107320080]	0.976162524339558	6.12311887671539	29.3388976230319	6.07636510210739e-08	1.71479804349549e-07
ENSCJPG00005020984	13	1339426	1356455	-1	protein_coding		solute carrier family 22 member 4 [Source:NCBI gene;Acc:107320084]	-1.22346393416907	4.35277574557632	13.5376437707042	0.000233825767161856	0.000456305608356464
ENSCJPG00005020985	13	1362972	1393102	-1	protein_coding	PDLIM4	PDZ and LIM domain 4 [Source:NCBI gene;Acc:107320085]	-2.23315056115161	6.50843923706145	100.439744592747	1.22054162476367e-23	8.95219084107472e-23
ENSCJPG00005020986	13	1409092	1437757	1	protein_coding	P4HA2	prolyl 4-hydroxylase subunit alpha 2 [Source:NCBI gene;Acc:107320086]	-3.87476201155675	7.24318742273659	348.035960609253	1.13459378098379e-77	3.82656681502324e-76
ENSCJPG00005020987	13	1445821	1447747	-1	protein_coding			-3.68782104090377	-1.46590196745075	11.4397820198216	0.000718882239334482	0.00131830508146199
ENSCJPG00005020988	13	1452613	1453814	-1	protein_coding			2.02449925752086	-2.8377007027686	1.62305868865359	0.202665824013984	0.245358511294466
ENSCJPG00005020989	13	1460633	1463758	-1	protein_coding			1.55902871630013	-2.28613321485016	2.00642184194723	0.156634370133733	0.195961156543726
ENSCJPG00005020994	13	1487467	1509941	1	protein_coding		acyl-CoA synthetase long chain family member 6 [Source:NCBI gene;Acc:107320087]	1.87390379777511	4.51862112033684	57.9545538974272	2.68243849676059e-14	1.21420291174301e-13
ENSCJPG00005021184	13	1513720	1514955	1	lncRNA			0.524926030330929	3.45287042923662	3.8509060727375	0.049719124786058	0.0686046838133204
ENSCJPG00005021191	13	1526409	1580920	1	protein_coding	FNIP1	folliculin interacting protein 1 [Source:NCBI gene;Acc:107320074]	-0.795519744459283	5.62332294733345	15.5226346437007	8.15232295064079e-05	0.000168389659829288
ENSCJPG00005001231	13	1606037	1687457	1	protein_coding		Rap guanine nucleotide exchange factor 6 [Source:NCBI gene;Acc:107320073]	0.845795148374099	7.05903601016087	30.4565549777437	3.41427697075755e-08	9.86563362180116e-08
ENSCJPG00005005116	13	1723440	1723657	1	misc_RNA	7SK	7SK RNA [Source:RFAM;Acc:RF00100]	-1.72223059702032	-2.84296314551942	1.0769819301899	0.299373701208137	0.347869924566322
ENSCJPG00005005117	13	1730514	1732432	-1	lncRNA			5.15199419663402	2.14740928925059	88.6499694869115	4.71233905946606e-21	3.08024502139325e-20
ENSCJPG00005005120	13	1755374	2015338	-1	protein_coding	FSTL4	follistatin like 4 [Source:NCBI gene;Acc:107320088]	0.250745627856233	3.2940376318278	0.736418037919683	0.390810729888395	0.442588834837968
ENSCJPG00005005125	13	2074507	2075955	1	protein_coding			2.98185920757663	0.0700881644683263	21.5290380055611	3.48511294286067e-06	8.31238352525478e-06
ENSCJPG00005005126	13	2125512	2129991	-1	protein_coding	C5orf15	chromosome 13 open reading frame, human C5orf15 [Source:NCBI gene;Acc:107320178]	-0.679197833970852	6.08157188049313	17.3848728730014	3.05245709809881e-05	6.62307395641666e-05
ENSCJPG00005005127	13	2131171	2138158	-1	protein_coding	VDAC1	voltage dependent anion channel 1 [Source:NCBI gene;Acc:107320177]	0.363105882068958	5.55310472045611	3.47826171651753	0.062180024458008	0.084511000780767
ENSCJPG00005005128	13	2154409	2159178	-1	lncRNA			-2.35268799862596	-0.356067984620303	11.0620173325414	0.000881142204747735	0.00159591838553519
ENSCJPG00005005129	13	2171434	2187674	-1	lncRNA			-0.493318660508662	1.16719790745649	1.22429572509088	0.268519258770716	0.316532636166804
ENSCJPG00005005130	13	2197342	2247504	1	protein_coding	TCF7	transcription factor 7 [Source:NCBI gene;Acc:107320225]	0.122454478657906	0.894366291330866	0.0870461190583303	0.767966537301434	0.801225915178702
ENSCJPG00005005131	13	2253317	2257784	-1	protein_coding	SKP1	S-phase kinase associated protein 1 [Source:NCBI gene;Acc:107320209]	2.20808133201875	8.99313218443948	269.281396599734	1.62752058416588e-60	3.97048930330011e-59
ENSCJPG00005005132	13	2265389	2283819	-1	protein_coding	PPP2CA	protein phosphatase 2 catalytic subunit alpha [Source:NCBI gene;Acc:107320210]	-1.19519639242147	7.08614018228093	60.8097694014636	6.28651733107267e-15	2.9526510914376e-14
ENSCJPG00005005133	13	2299829	2306991	1	protein_coding	UBE2B	ubiquitin conjugating enzyme E2 B [Source:NCBI gene;Acc:107320220]	0.79547345252573	5.90646804169382	15.4865101141423	8.30961761610995e-05	0.000171454426373401
ENSCJPG00005005135	13	2346027	2397822	1	protein_coding	JADE2	jade family PHD finger 2 [Source:NCBI gene;Acc:107320167]	-2.17434081995172	5.12651786818923	72.3811823836463	1.77397472394386e-17	9.64994060359276e-17
ENSCJPG00005005136	13	2411406	2423656	-1	protein_coding	SAR1B	secretion associated Ras related GTPase 1B [Source:NCBI gene;Acc:107320172]	-0.0960685236274914	6.31061642272761	0.300954826598119	0.583284448581751	0.630204782772961
ENSCJPG00005005137	13	2423677	2443290	1	protein_coding	SEC24A	SEC24 homolog A, COPII coat complex component [Source:NCBI gene;Acc:107320187]	-1.81782504132327	7.68082833264316	129.740877503501	4.66920383827043e-30	4.48579583142982e-29
ENSCJPG00005005143	13	2446254	2448830	1	protein_coding	CAMLG	calcium modulating ligand [Source:NCBI gene;Acc:107320166]	-0.0148101069833074	5.85009785057264	0.00562408142400272	0.94021958448874	0.950403895899229
ENSCJPG00005005147	13	2450701	2469613	1	protein_coding	DDX46	DEAD-box helicase 46 [Source:NCBI gene;Acc:107320164]	-0.115328764923307	7.30731657327498	0.687179349528527	0.407125448687958	0.458687196013439
ENSCJPG00005005156	13	2477836	2480261	1	protein_coding	C5orf24	chromosome 13 open reading frame, human C5orf24 [Source:NCBI gene;Acc:107320162]	-1.17572544045063	4.57341115846411	31.8516717318197	1.66406389103966e-08	4.94817699015412e-08
ENSCJPG00005005159	13	2483575	2486615	1	protein_coding	TXNDC15	thioredoxin domain containing 15 [Source:NCBI gene;Acc:107320161]	0.249760864494871	5.01521988671225	1.31783267745761	0.250981388006412	0.297482348050759
ENSCJPG00005005162	13	2488182	2502258	1	protein_coding	PCBD2	pterin-4 alpha-carbinolamine dehydratase 2 [Source:HGNC Symbol;Acc:HGNC:24474]	-0.981656018510933	2.15602322180387	5.35533795906865	0.0206589299854389	0.0304257465747396
ENSCJPG00005005163	13	2533349	2547725	-1	protein_coding	PITX1	paired like homeodomain 1 [Source:NCBI gene;Acc:107320093]	2.12873591881654	-1.43662884956189	4.73457677020324	0.0295621208035935	0.0425248585998415
ENSCJPG00005005165	13	2565024	2569515	-1	lncRNA			0.503164044100168	-0.58702207373915	0.214662766448583	0.643137066269738	0.686954830079163
ENSCJPG00005005166	13	2599329	2604195	-1	lncRNA			-5.01324015839502	-0.48349673061548	32.9759020856849	9.33082743896133e-09	2.83777609059631e-08
ENSCJPG00005005167	13	2666227	2681425	1	lncRNA			5.86180120311169	-1.58201649918461	21.3840322233154	3.7588873165264e-06	8.94317447684449e-06
ENSCJPG00005005168	13	2681461	2686619	1	lncRNA			0.582896473745553	-0.648874965753366	0.711115313484042	0.399073803330451	0.450804724128839
ENSCJPG00005005171	13	2689476	2724203	-1	protein_coding	MACROH2A1	core histone macro-H2A.1 [Source:NCBI gene;Acc:107320185]	1.29844334596517	6.6313239534082	70.6937434795815	4.17213498477212e-17	2.231018718978e-16
ENSCJPG00005005173	13	2808445	2814489	-1	protein_coding	CXCL14	C-X-C motif chemokine ligand 14 [Source:NCBI gene;Acc:107320183]	-3.81550688148435	1.00712830278664	28.8468735491497	7.83322410583731e-08	2.18970336208545e-07
ENSCJPG00005005174	13	2848865	2859225	1	lncRNA			-0.439008166044131	-0.884784529901171	0.402964163714326	0.525562396155221	0.573861837083265
ENSCJPG00005005175	13	2864464	2866318	1	lncRNA			11.5317691306439	6.07584560362891	581.292687226862	1.96288783225207e-128	1.45693265201598e-126
ENSCJPG00005005176	13	2865989	2867008	-1	lncRNA			8.35402950351759	4.08256858712268	239.749968629359	4.45885798021922e-54	9.18725464220088e-53
ENSCJPG00005005179	13	2880666	2891166	1	protein_coding	SLC25A48	solute carrier family 25 member 48 [Source:NCBI gene;Acc:107320181]	-3.30029752226428	1.41603522963647	28.3870656801267	9.93267140579418e-08	2.74662938873687e-07
ENSCJPG00005005181	13	2898910	2901173	1	protein_coding			-3.93298924455226	1.32951666063986	11.4774372420589	0.000704462031063165	0.00129346495560251
ENSCJPG00005005182	13	2911819	2925289	1	protein_coding		F-box and leucine rich repeat protein 21, pseudogene [Source:NCBI gene;Acc:107320197]	-2.6549090972606	5.32881321132283	154.279647808231	2.01194045562286e-35	2.35551420943325e-34
ENSCJPG00005005186	13	2925854	2929892	-1	protein_coding		leukocyte cell derived chemotaxin 2 [Source:NCBI gene;Acc:107320198]	3.49484823398016	-0.75797350980024	16.5014609580045	4.86126020769839e-05	0.000103183025541342
ENSCJPG00005005187	13	2929913	2940544	1	lncRNA			1.05222896288379	-0.278839549678015	3.86525646855977	0.0492956591638562	0.0680594478430029
ENSCJPG00005005188	13	2950338	2970644	1	protein_coding	TGFBI	transforming growth factor beta induced [Source:NCBI gene;Acc:107320228]	-4.38147907885654	6.85543929415519	136.172755605593	1.82904344322014e-31	1.84478127767387e-30
ENSCJPG00005005190	13	3000345	3005156	-1	lncRNA			1.09708248686494	1.48396199069462	4.38760109636072	0.0362012150793577	0.0511226150507289
ENSCJPG00005005192	13	3024374	3032132	1	protein_coding	SMAD5	SMAD family member 5 [Source:NCBI gene;Acc:107320188]	-1.7746287030132	5.86767659988116	98.472256239661	3.29610299228103e-23	2.36345706540882e-22
ENSCJPG00005005193	13	3041924	3042244	-1	protein_coding			-1.80125239713162	-1.95614228402249	3.03197526145613	0.0816385740353071	0.107826859996891
ENSCJPG00005005194	13	3074752	3078156	1	lncRNA			0.330937414518692	-2.5319482059786	0.0629463671165738	0.801898270033623	0.831213865152937
ENSCJPG00005005195	13	3081652	3137847	-1	protein_coding	TRPC7	transient receptor potential cation channel subfamily C member 7 [Source:NCBI gene;Acc:107320211]	-4.10489509157628	4.51475393751425	120.528109874408	4.84750156418412e-28	4.25712060620719e-27
ENSCJPG00005005196	13	3143560	3158915	1	lncRNA			0.891538286031139	-1.96171029876495	0.438926963772064	0.50764081941869	0.556378968785912
ENSCJPG00005005199	13	3293603	3547104	1	protein_coding	SPOCK1	SPARC (osteonectin), cwcv and kazal like domains proteoglycan 1 [Source:NCBI gene;Acc:107320217]	2.75064739787603	4.93522259190681	63.2637980261856	1.80796757295889e-15	8.78795666815719e-15
ENSCJPG00005005200	13	3600825	3636503	-1	protein_coding	KLHL3	kelch like family member 3 [Source:NCBI gene;Acc:107320128]	1.51630059786783	4.42191437024478	39.9642805882464	2.58649654010464e-10	8.82235796433135e-10
