geneSymbol	Gene description	Chromosome/scaffold name	Gene start (bp)	Gene end (bp)	Gene name	Gene type	logFC	logCPM	LR	PValue	FDR
ENSCJPG00005010126	transmembrane protein 88B [Source:NCBI gene;Acc:107323277]	21	1855291	1858298		protein_coding	-0.0119807138800654	-0.79503397657435	0.00014427150223284	0.990416593813535	0.999984147965351
ENSCJPG00005010127	mitochondrial ribosomal protein L20 [Source:NCBI gene;Acc:107323278]	21	1863328	1865416	MRPL20	protein_coding	0.0639400004267481	2.807861581309	0.0104197001687112	0.918695610478957	0.999984147965351
ENSCJPG00005010128	cyclin L2 [Source:NCBI gene;Acc:107323270]	21	1864236	1873668	CCNL2	protein_coding	-0.0302977175058104	6.37350980231941	0.00474830568771267	0.945062889717378	0.999984147965351
ENSCJPG00005010129	C-factor-like [Source:NCBI gene;Acc:107323276]	21	1878064	1884222		protein_coding	0.989442087575261	4.12145078383592	1.19747739061012	0.27382645016651	0.999984147965351
ENSCJPG00005010130	aurora kinase A interacting protein 1 [Source:NCBI gene;Acc:107323274]	21	1885999	1887379	AURKAIP1	protein_coding	0.202711273791792	5.953896090121	0.242711469061305	0.622254571437297	0.999984147965351
ENSCJPG00005010131	matrix remodeling associated 8 [Source:NCBI gene;Acc:107323272]	21	1901792	1910928	MXRA8	protein_coding	0.012054294735439	5.20253630500479	0.000357610177275092	0.984912436450195	0.999984147965351
ENSCJPG00005010132	dishevelled segment polarity protein 1 [Source:NCBI gene;Acc:107323265]	21	1917259	1961814	DVL1	protein_coding	-0.323940561524432	4.28123764797219	0.563068800880242	0.453026411939986	0.999984147965351
ENSCJPG00005010133	taste 1 receptor member 3 [Source:NCBI gene;Acc:107323267]	21	1967310	1973039	TAS1R3	protein_coding	0.109796870744745	2.440324403607	0.0357102423649494	0.850115123844145	0.999984147965351
ENSCJPG00005010134	ceramide-1-phosphate transfer protein [Source:NCBI gene;Acc:107323280]	21	1973197	1974381	CPTP	protein_coding	0.49444786564339	3.31897979513359	0.975664290256624	0.32327157236988	0.999984147965351
ENSCJPG00005010135	integrator complex subunit 11 [Source:NCBI gene;Acc:107323269]	21	1974514	1980773	INTS11	protein_coding	0.240890376454834	7.23418545408789	0.267770759585574	0.604831100747496	0.999984147965351
ENSCJPG00005010264	lysophosphatidic acid receptor 6-like [Source:NCBI gene;Acc:107323273]	21	1982514	1983608		protein_coding	0.0734038008551124	1.10756547650249	0.00915808827956388	0.923760507910854	0.999984147965351
ENSCJPG00005010265	pseudouridine synthase like 1 [Source:NCBI gene;Acc:107323275]	21	1984378	2004346	PUSL1	protein_coding	0.27114688084016	3.59684015813858	0.328720430068561	0.566413518366793	0.999984147965351
ENSCJPG00005010269	ArfGAP with coiled-coil, ankyrin repeat and PH domains 3 [Source:NCBI gene;Acc:107323266]	21	2030587	2061998	ACAP3	protein_coding	-0.131170682023796	5.28742821063104	0.100910627281728	0.750739570375645	0.999984147965351
ENSCJPG00005011211	sodium channel epithelial 1 delta subunit [Source:NCBI gene;Acc:107323268]	21	2065854	2074955	SCNN1D	protein_coding	-1.27500649127869	-0.832261378080763	0.806923647302902	0.369031341203652	0.999984147965351
ENSCJPG00005011212	ubiquitin conjugating enzyme E2 J2 [Source:NCBI gene;Acc:107323533]	21	2081085	2083895	UBE2J2	protein_coding	-0.0912925300648164	6.30294056771955	0.0579601105223162	0.809749611632831	0.999984147965351
ENSCJPG00005011218	beta-1,3-galactosyltransferase 6 [Source:NCBI gene;Acc:107323501]	21	2136092	2137126	B3GALT6	protein_coding	-0.0928399854129578	2.83238056110601	0.0312465764520615	0.859691401751463	0.999984147965351
ENSCJPG00005011220	stromal cell derived factor 4 [Source:NCBI gene;Acc:107323500]	21	2138501	2147345	SDF4	protein_coding	0.136549775885173	6.30742620923307	0.0663009037416487	0.796800828280867	0.999984147965351
ENSCJPG00005011221		21	2148571	2150307		protein_coding	-0.152049128485064	0.32941761894828	0.0376704210378058	0.846106434383282	0.999984147965351
ENSCJPG00005011223	TNF receptor superfamily member 18 [Source:NCBI gene;Acc:107323504]	21	2162670	2166342		protein_coding	0.00879139347529662	-2.10278513502701	0.000101118799656241	0.991976780106742	0.999984147965351
ENSCJPG00005011224		21	2170303	2171801		lncRNA	0.270105671156864	-1.54437049292838	0.0717555598345645	0.788797629450919	0.999984147965351
ENSCJPG00005011225		21	2174032	2176794		lncRNA	1.26232035563868	-2.14894623375638	1.72325110960968	0.189275093122705	0.999984147965351
ENSCJPG00005011227	tubulin tyrosine ligase like 10 [Source:NCBI gene;Acc:107323553]	21	2177475	2186867	TTLL10	protein_coding	-1.16675946630525	-1.69645527835741	0.838001837447345	0.359968872294521	0.999984147965351
ENSCJPG00005011231		21	2194925	2195006		miRNA	-2.06458662539758	-4.10858092395507	1.34221625281924	0.246643505441851	0.999984147965351
ENSCJPG00005011233	chromosome 1 open reading frame 159 [Source:HGNC Symbol;Acc:HGNC:26062]	21	2237697	2243396	C1orf159	protein_coding	-0.184283561791124	2.17375181712289	0.105732685664092	0.745055721191332	0.999984147965351
ENSCJPG00005011238	ring finger protein 223 [Source:HGNC Symbol;Acc:HGNC:40020]	21	2263118	2266427	RNF223	protein_coding	0.292304626090011	0.672178684926761	0.144374780927373	0.703970048373711	0.999984147965351
ENSCJPG00005011239		21	2269557	2277068		protein_coding	-0.046001611120469	3.46528161869495	0.00926870954473547	0.923302850969455	0.999984147965351
ENSCJPG00005011243	agrin [Source:NCBI gene;Acc:107323511]	21	2293238	2353059	AGRN	protein_coding	0.653722218871132	9.86640637405125	2.07270224558397	0.149955620296643	0.999984147965351
ENSCJPG00005011248		21	2354138	2356682		lncRNA	1.08234036034972	-3.90883544435683	0.392318860237929	0.531083022020577	0.999984147965351
ENSCJPG00005011249		21	2364617	2366375		lncRNA	-0.229201663428348	-3.20171675746336	0.0277603248878266	0.86767354139196	0.999984147965351
ENSCJPG00005011250		21	2367453	2377180		lncRNA	1.9743792691244	-3.69170638176288	1.6713228617485	0.196081441702234	0.999984147965351
ENSCJPG00005011253	hes family bHLH transcription factor 4 [Source:NCBI gene;Acc:107323568]	21	2379418	2382232	HES4	protein_coding	0.2265568923925	4.916217126005	0.290095625519815	0.590159257718626	0.999984147965351
ENSCJPG00005011254		21	2407778	2409410		lncRNA	-0.260736222181291	-1.3878106466888	0.0606880119646522	0.805411795708398	0.999984147965351
ENSCJPG00005011255		21	2423049	2425091		lncRNA	0.050517799171426	-2.36228507544965	0.000854142688291759	0.976684568688174	0.999984147965351
ENSCJPG00005011257		21	2425396	2425820		protein_coding	1.38181192597258	-2.73715891616468	0.934186659975769	0.333777381945372	0.999984147965351
ENSCJPG00005011258	pleckstrin homology domain containing N1 [Source:NCBI gene;Acc:107323566]	21	2429414	2440091	PLEKHN1	protein_coding	0.412535059116582	-0.105856546290688	0.182072471238915	0.669598208011116	0.999984147965351
ENSCJPG00005011261	kelch like family member 17 [Source:NCBI gene;Acc:107323514]	21	2441916	2457078	KLHL17	protein_coding	0.51897768860235	4.13631311244833	1.42028352634746	0.233356741673298	0.999984147965351
ENSCJPG00005011262	NOC2 like nucleolar associated transcriptional repressor [Source:NCBI gene;Acc:107323513]	21	2456774	2484746	NOC2L	protein_coding	0.213803062752838	7.65236535831556	0.180560167235285	0.670892283021698	0.999984147965351
ENSCJPG00005011263	sterile alpha motif domain containing 11 [Source:NCBI gene;Acc:107323512]	21	2486747	2538605	SAMD11	protein_coding	0.27653818201363	6.81219871113905	0.190891366245836	0.662175774369531	0.999984147965351
ENSCJPG00005011265		21	2539074	2562481		lncRNA	-0.187921359268272	-0.24396656628434	0.0573120640833791	0.810795909199535	0.999984147965351
ENSCJPG00005011268	arginine-glutamic acid dipeptide repeats [Source:NCBI gene;Acc:107323495]	21	2577960	2679068	RERE	protein_coding	0.0101229626684807	7.3153983554466	0.000441916604586368	0.983228255588507	0.999984147965351
ENSCJPG00005011269		21	5800987	5801154		misc_RNA	-3.09268576976558	-3.94124309647506	2.96083819912784	0.085303709066089	0.999984147965351
ENSCJPG00005011270	heterochromatin protein 1 binding protein 3 [Source:NCBI gene;Acc:107323517]	21	5871717	5883640	HP1BP3	protein_coding	0.0509900886068528	9.18126421424984	0.0147282594844	0.903405865766614	0.999984147965351
ENSCJPG00005011307	SH2 domain containing 5 [Source:NCBI gene;Acc:107323544]	21	5887307	5891960	SH2D5	protein_coding	-1.00459888577804	-0.595358731798803	1.92760182906988	0.165021055810694	0.999984147965351
ENSCJPG00005011308	dolichyl-diphosphooligosaccharide--protein glycosyltransferase non-catalytic subunit [Source:NCBI gene;Acc:107323543]	21	5899103	5908563	DDOST	protein_coding	0.17904022913417	8.25809124824033	0.218691088514362	0.640039058077063	0.999984147965351
ENSCJPG00005011315	enolase 1 [Source:NCBI gene;Acc:107323531]	21	2730803	2739551	ENO1	protein_coding	0.330340157291888	10.3496166442423	0.644645003678306	0.422033762222702	0.999984147965351
ENSCJPG00005011316	carbonic anhydrase 6 [Source:NCBI gene;Acc:107323257]	21	2744460	2751329		protein_coding	-0.0188843851272227	-0.835529584081103	0.000362268075875249	0.984814507819915	0.999984147965351
ENSCJPG00005011411		21	2751942	2752553		protein_coding	0.18740548785532	-1.39800706890186	0.0262624687237789	0.87126097367497	0.999984147965351
ENSCJPG00005011412	solute carrier family 2 member 5 [Source:NCBI gene;Acc:107323562]	21	2754500	2761517	SLC2A5	protein_coding	-1.68571954838631	0.337500307718628	3.80915307835047	0.0509732182135096	0.999984147965351
ENSCJPG00005011413	G protein-coupled receptor 157 [Source:NCBI gene;Acc:107323548]	21	2766574	2772782	GPR157	protein_coding	-0.085118727809128	0.40758657719855	0.0113125882458789	0.915296211274796	0.999984147965351
ENSCJPG00005011414	microRNA 34a [Source:HGNC Symbol;Acc:HGNC:31635]	21	2777296	2777404	MIR34A	miRNA	0.661104477127917	-2.23930384373972	0.216514260621576	0.641708809419135	0.999984147965351
ENSCJPG00005011415	hexose-6-phosphate dehydrogenase/glucose 1-dehydrogenase [Source:NCBI gene;Acc:107323555]	21	2802664	2811125	H6PD	protein_coding	0.252971340271483	4.90831106762184	0.375518036700726	0.540011722176665	0.999984147965351
ENSCJPG00005011416	splA/ryanodine receptor domain and SOCS box containing 1 [Source:NCBI gene;Acc:107323550]	21	2839509	2843179	SPSB1	protein_coding	-0.147751076825897	3.55425302152413	0.0872832973785407	0.767659714772621	0.999984147965351
ENSCJPG00005011417		21	2860310	2862625		lncRNA	-2.06458662539758	-4.10858092395507	1.34221625281924	0.246643505441851	0.999984147965351
ENSCJPG00005011418	solute carrier family 25 member 33 [Source:NCBI gene;Acc:107323561]	21	2885444	2900123	SLC25A33	protein_coding	0.0915175034536082	3.37851688248797	0.0211157478355233	0.884464077503504	0.999984147965351
ENSCJPG00005011420	transmembrane protein 201 [Source:NCBI gene;Acc:107323508]	21	2903851	2924197		protein_coding	-0.0588645147792597	6.38708851899943	0.024207179974681	0.876358913606002	0.999984147965351
ENSCJPG00005011423	calsyntenin 1 [Source:NCBI gene;Acc:107323498]	21	2927139	2997833	CLSTN1	protein_coding	-0.290488673366253	8.16754415495298	0.53105138354718	0.466165171159313	0.999984147965351
ENSCJPG00005011433		21	2927213	2928757		protein_coding	-1.83687778631599	3.10507279602166	2.86544857585649	0.0905004754922456	0.999984147965351
ENSCJPG00005011439	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta [Source:NCBI gene;Acc:107323497]	21	2945098	2963995	PIK3CD	protein_coding	-0.0338946705920747	2.5785355039174	0.00346704698442579	0.953046385517132	0.999984147965351
ENSCJPG00005011447	protein DDI1 homolog 2 [Source:NCBI gene;Acc:107323516]	21	5912228	5930027		protein_coding	-0.40859664189716	6.57263615473931	0.662349881133991	0.415731570675947	0.999984147965351
ENSCJPG00005012487	catenin beta interacting protein 1 [Source:NCBI gene;Acc:107323401]	21	3014046	3022680	CTNNBIP1	protein_coding	-0.164211716433526	5.4223015161063	0.182909859177414	0.668884388005215	0.999984147965351
ENSCJPG00005012488	leucine zipper and CTNNBIP1 domain containing [Source:NCBI gene;Acc:107323398]	21	3042057	3048343	LZIC	protein_coding	-0.0160283374036754	5.17667855261768	0.00162095841477594	0.967884944126973	0.999984147965351
ENSCJPG00005012489	nicotinamide nucleotide adenylyltransferase 1 [Source:NCBI gene;Acc:107323397]	21	3049467	3053548	NMNAT1	protein_coding	-0.223693066665653	5.14340931573545	0.30184962274884	0.582725190289793	0.999984147965351
ENSCJPG00005012490	retinol binding protein 7 [Source:NCBI gene;Acc:107323399]	21	3055613	3056932	RBP7	protein_coding	-0.915425680069874	0.231884065406779	1.32387628348719	0.249897562123499	0.999984147965351
ENSCJPG00005012491	ubiquitination factor E4B [Source:NCBI gene;Acc:107323396]	21	3059415	3093364	UBE4B	protein_coding	-0.0591795863512929	7.47389122881912	0.0221285815057684	0.881745550590465	0.999984147965351
ENSCJPG00005012493	kinesin family member 1B [Source:NCBI gene;Acc:107323382]	21	3101304	3167230	KIF1B	protein_coding	0.042949740691251	7.6928452048235	0.00844258646293383	0.926790562652653	0.999984147965351
ENSCJPG00005016507		21	3160218	3160387		misc_RNA	1.35012537088159	-3.76650195717013	0.670510366205325	0.412873726742219	0.999984147965351
ENSCJPG00005016508	phosphogluconate dehydrogenase [Source:NCBI gene;Acc:107323383]	21	3172463	3180072	PGD	protein_coding	0.829539745882954	7.54591246215342	4.65923940382399	0.0308868708341001	0.999984147965351
ENSCJPG00005016509	centromere protein S [Source:NCBI gene;Acc:107323386]	21	3181237	3183597	CENPS	protein_coding	0.00194990238444143	5.93559328076243	2.79505520310863e-05	0.995781741083125	0.999984147965351
ENSCJPG00005016510	DNA fragmentation factor subunit alpha [Source:NCBI gene;Acc:107323385]	21	3186850	3189103	DFFA	protein_coding	0.135848419263162	4.14384843650689	0.0978858942616263	0.754381546592084	0.999984147965351
ENSCJPG00005016511	peroxisomal biogenesis factor 14 [Source:NCBI gene;Acc:107323384]	21	3193675	3260038	PEX14	protein_coding	0.0934733750251843	5.23833186380633	0.0579604734819874	0.809749027357918	0.999984147965351
ENSCJPG00005016512		21	3274493	3275926		protein_coding	0.168263995482267	1.87418114329567	0.0696976455044931	0.791777517330888	0.999984147965351
ENSCJPG00005016514	castor zinc finger 1 [Source:NCBI gene;Acc:107323402]	21	3280291	3315198	CASZ1	protein_coding	0.174685360131872	3.29976285122048	0.111535217325688	0.738403036794848	0.999984147965351
ENSCJPG00005016516	TAR DNA binding protein [Source:NCBI gene;Acc:107323404]	21	3500434	3503925	TARDBP	protein_coding	-0.0286577359480468	6.71053840618189	0.00514200053981995	0.942834493263915	0.999984147965351
ENSCJPG00005016517	mannan binding lectin serine peptidase 2 [Source:NCBI gene;Acc:107323403]	21	3507530	3520076	MASP2	protein_coding	-0.680503043439048	1.50324205251382	0.519141458153044	0.471208141418242	0.999984147965351
ENSCJPG00005016518		21	3531627	3534949		protein_coding	-1.05909818650625	1.89782202848749	1.57172445144091	0.20995675820714	0.999984147965351
ENSCJPG00005016519	spermidine synthase [Source:NCBI gene;Acc:107323520]	21	3542804	3546753	SRM	protein_coding	0.356262767240614	6.00404168920281	0.602194046003888	0.437742120506075	0.999984147965351
ENSCJPG00005016520	exosome component 10 [Source:NCBI gene;Acc:107323519]	21	3549026	3563545	EXOSC10	protein_coding	0.101008171046392	7.12269833770924	0.0703918863626996	0.790767046546568	0.999984147965351
ENSCJPG00005016523	mechanistic target of rapamycin kinase [Source:NCBI gene;Acc:107323407]	21	3563530	3621973	MTOR	protein_coding	-0.206263948212211	6.52750029847372	0.227468820927811	0.633407044264039	0.999984147965351
ENSCJPG00005017512	angiopoietin like 7 [Source:NCBI gene;Acc:107323408]	21	3595540	3599939	ANGPTL7	protein_coding	-0.238664038536094	-2.28499812580081	0.0433085356206764	0.835145398773006	0.999984147965351
ENSCJPG00005017513	UbiA prenyltransferase domain containing 1 [Source:NCBI gene;Acc:107323409]	21	3619960	3621977	UBIAD1	protein_coding	-0.154600603680033	4.24286920701779	0.137314663978317	0.710965329405184	0.999984147965351
ENSCJPG00005017514	pleckstrin homology and RUN domain containing M2 [Source:NCBI gene;Acc:107323411]	21	3632615	3643696	PLEKHM2	protein_coding	0.41168254822163	6.70625729901048	0.89173427538433	0.345007768104297	0.999984147965351
ENSCJPG00005017713	solute carrier family 25 member 34 [Source:NCBI gene;Acc:107323413]	21	3640692	3649772	SLC25A34	protein_coding	0.191048300143436	4.03107915051178	0.154062835464899	0.694682614106105	0.999984147965351
ENSCJPG00005017764		21	3650763	3653060		protein_coding	0.495543446949297	3.64194731511278	0.631248027236318	0.426897898589681	0.999984147965351
ENSCJPG00005017765	spen family transcriptional repressor [Source:NCBI gene;Acc:107323312]	21	3678529	3717064		pseudogene	-0.314478588562491	8.20620592260817	0.319385979762501	0.571976882457047	0.999984147965351
ENSCJPG00005017766	zinc finger and BTB domain containing 17 [Source:NCBI gene;Acc:107323317]	21	3718954	3722849	ZBTB17	protein_coding	0.18030070782793	6.10174932867387	0.164246972410891	0.68527615451121	0.999984147965351
ENSCJPG00005017767	heat shock protein family B (small) member 7 [Source:NCBI gene;Acc:107323325]	21	3725528	3726585	HSPB7	protein_coding	0.516049738863059	1.29210004394617	0.483375529483673	0.486897305795844	0.999984147965351
ENSCJPG00005017768	chloride voltage-gated channel Ka [Source:NCBI gene;Acc:107323319]	21	3727516	3735619		protein_coding	0.877007808066161	2.77801732650943	1.00730307767819	0.315549806150804	0.999984147965351
ENSCJPG00005017782	EPH receptor A2 [Source:NCBI gene;Acc:107323315]	21	3733655	3740828	EPHA2	protein_coding	0.315991889233121	5.01312114055763	0.354266026022245	0.551708113768293	0.999984147965351
