Gene stable ID	Gene name	Gene description	Chromosome/scaffold name	Gene start (bp)	Gene end (bp)	Strand	Gene type	logFC	logCPM	LR	PValue	FDR
ENSGALG00000033051	CAMK1D	calcium/calmodulin dependent protein kinase ID [Source:NCBI gene;Acc:425522]	1	6924409	7137720	1	protein_coding	-1.54087644311415	-0.339581525327402	2.76812350565886	0.0961588283357062	0.138772595094534
ENSGALG00000033054	RMC1	chromosome 2 open reading frame, human C18orf8 [Source:NCBI gene;Acc:421075]	2	103033379	103048687	1	protein_coding	-0.396666558832273	4.47597073972117	12.7663417556592	0.000352912354466701	0.000823018245511023
ENSGALG00000033058	FASTK	Fas activated serine/threonine kinase [Source:NCBI gene;Acc:426636]	2	306562	316269	1	protein_coding	-0.40375015029723	5.08126258562918	20.1640457277139	7.10764056610218e-06	2.01748899355245e-05
ENSGALG00000033062	PDE6D	phosphodiesterase 6D [Source:NCBI gene;Acc:424932]	9	15494956	15525201	-1	protein_coding	0.725782196494102	7.13096986881137	258.690128187783	3.31161345112162e-58	6.19132571937426e-57
ENSGALG00000033063	GINS2	GINS complex subunit 2 [Source:NCBI gene;Acc:415824]	11	17631261	17634750	1	protein_coding	-2.30179191601434	-0.813511725307949	2.70263129428081	0.10018278050807	0.142056567428079
ENSGALG00000033068	TLR21	Toll-like receptor 21 [Source:NCBI gene;Acc:415623]	11	323349	350122	1	protein_coding	0.860386613178884	1.93543670238312	9.15831027234851	0.00247591084121028	0.00506939668647583
ENSGALG00000033074	ARID2	AT-rich interaction domain 2 [Source:NCBI gene;Acc:417804]	1	30872872	30977443	1	protein_coding	-0.0712247833329114	1.79792321656398	0.0583656390169494	0.809098014315409	0.845426104757149
ENSGALG00000033075		small nucleolar RNA, H/ACA box 51 [Source:HGNC Symbol;Acc:HGNC:32644]	4	91043518	91043649	1	snoRNA	1.60212126171356	-0.89597304866235	1.42185626307543	0.23309811279754	0.297087924697506
ENSGALG00000033077	TRMT1L	tRNA methyltransferase 1 like [Source:NCBI gene;Acc:426860]	8	11257067	11277947	1	protein_coding	0.330183106606648	6.1871970866507	29.0648445943615	6.99956928461969e-08	2.39284599637706e-07
ENSGALG00000033079	RRAGC	Ras related GTP binding C [Source:NCBI gene;Acc:419605]	23	3411433	3421791	1	protein_coding	-0.600885545651089	4.84782081007628	37.4743556494256	9.26228195229436e-10	3.6575656527271e-09
ENSGALG00000033083	ATOH8	atonal bHLH transcription factor 8 [Source:NCBI gene;Acc:771738]	4	85314167	85334055	1	protein_coding	-0.390367395462337	2.83673463433899	3.82230372921619	0.0505746569886901	0.0788165430571852
ENSGALG00000033089		cHz-cadherin [Source:NCBI gene;Acc:414835]	2	126206530	126249421	1	protein_coding	3.4827798109112	-0.591117198432336	7.1090337174578	0.00766964412721589	0.0143704187203139
ENSGALG00000033090	VDR	vitamin D (1,25- dihydroxyvitamin D3) receptor [Source:NCBI gene;Acc:395988]	33	7324160	7351020	1	protein_coding	-4.36831418749087	-0.28299922648175	13.5122226349709	0.000237014652660599	0.000564452977943184
ENSGALG00000033091	RUNX1T1	RUNX1 translocation partner 1 [Source:NCBI gene;Acc:395503]	2	124950602	125056942	-1	protein_coding	-0.567326997380683	3.51239932622957	13.0422542879103	0.000304541306647969	0.000715916630420964
ENSGALG00000033092	TMEM127	transmembrane protein 127 [Source:NCBI gene;Acc:100857207]	22	3666803	3671212	1	protein_coding	-2.78576933931865	-0.735509674471754	4.05391163276649	0.0440691180815026	0.0695947181207671
ENSGALG00000033098	C5orf51	chromosome Z open reading frame, human C5orf51 [Source:NCBI gene;Acc:427191]	Z	13273506	13276740	1	protein_coding	1.24108238854642	4.9114990157237	158.436867042855	2.4841867342676e-36	2.84009180184921e-35
ENSGALG00000033099	PAPOLB	poly(A) polymerase beta [Source:NCBI gene;Acc:395878]	5	46671242	46711072	1	protein_coding	0.517111216451071	6.86929474570267	111.903595216559	3.75113958392079e-26	3.18775223311954e-25
ENSGALG00000033102	LRRFIP2	LRR binding FLII interacting protein 2 [Source:NCBI gene;Acc:420759]	2	48965796	49016357	1	protein_coding	-0.3659147997483	4.60149418294876	11.8814895599237	0.000566945810670277	0.00128629516579567
ENSGALG00000033106	TMTC3	transmembrane and tetratricopeptide repeat containing 3 [Source:NCBI gene;Acc:417888]	1	42888363	42945679	1	protein_coding	-0.360225438073921	4.56728247358135	11.2457743869702	0.000798044907315769	0.00177300809845828
ENSGALG00000033110	SNX33	sorting nexin 33 [Source:NCBI gene;Acc:415309]	10	3153960	3157345	1	protein_coding	-0.857748063313611	3.82388244883705	36.2777745822219	1.71104052030427e-09	6.59972772117361e-09
ENSGALG00000033118	FAM83H	family with sequence similarity 83 member H [Source:NCBI gene;Acc:101750205]	2	149289749	149300056	-1	protein_coding	-0.150533098197496	1.45950697852061	0.19798734865434	0.656350328297421	0.712256868723195
ENSGALG00000033126	DGCR8	DGCR8 microprocessor complex subunit [Source:HGNC Symbol;Acc:HGNC:2847]	15	1582715	1593688	1	protein_coding	0.0545917769768082	4.62204080826698	0.27130547265803	0.602457391677289	0.662226879942506
ENSGALG00000033129	ZFP36L2	ZFP36 ring finger protein like 2 [Source:NCBI gene;Acc:107052930]	3	25092240	25094448	-1	protein_coding	-0.607149651019032	-0.398473418394686	0.437259092330393	0.508448350118537	0.574446107392322
ENSGALG00000033137	TLDC1	TBC/LysM-associated domain containing 1 [Source:NCBI gene;Acc:415815]	11	16763730	16776095	-1	protein_coding	0.026721525645962	3.01656507584236	0.0206922289556983	0.885620548297527	0.91371201810997
ENSGALG00000033144	COLEC10	collectin subfamily member 10 [Source:NCBI gene;Acc:420281]	2	136385091	136405869	1	protein_coding	-0.619670989401804	4.63489371010783	34.3002948376684	4.72310211521726e-09	1.75659605248e-08
ENSGALG00000033149	GCC1	GRIP and coiled-coil domain containing 1 [Source:NCBI gene;Acc:430581]	1	1103223	1108108	1	protein_coding	-0.765548267850689	2.92343779073291	15.2290729319347	9.52260845803202e-05	0.0002376166363552
ENSGALG00000033150	MIDN	midnolin [Source:NCBI gene;Acc:107055352]	28	3146467	3172684	1	protein_coding	-0.912108123547451	3.83030558075038	40.9648924321619	1.54988479500004e-10	6.45002561151534e-10
ENSGALG00000033162	PSMD3	proteasome 26S subunit, non-ATPase 3 [Source:NCBI gene;Acc:426133]	27	7122029	7127087	1	protein_coding	-0.0239909755669998	6.55910501663287	0.197985302963284	0.656351989567832	0.712256868723195
ENSGALG00000033170	GMDS	GDP-mannose 4,6-dehydratase [Source:NCBI gene;Acc:420890]	2	66990175	67383301	-1	protein_coding	0.219493731593218	4.46778963560499	3.93129617623948	0.0473954006055243	0.0743410090716092
ENSGALG00000033171	TGM4	transglutaminase 4 [Source:NCBI gene;Acc:420706]	2	43102691	43113228	-1	protein_coding	-2.16726088082264	0.993834523925548	21.1811376209127	4.17856775141346e-06	1.21300594119842e-05
ENSGALG00000033178	KLF6	Kruppel like factor 6 [Source:NCBI gene;Acc:420463]	2	11821968	11830930	-1	protein_coding	-1.24287972532215	5.0744247476997	174.564833912005	7.45137504811763e-40	9.38721359402724e-39
ENSGALG00000033179	TGFBR1	transforming growth factor beta receptor 1 [Source:NCBI gene;Acc:374094]	2	55933772	55966769	1	protein_coding	-0.490266358596783	3.25016924739566	8.10542574588558	0.00441329546572592	0.00861591764842666
ENSGALG00000033183	GABRQ	gamma-aminobutyric acid (GABA) A receptor, theta [Source:NCBI gene;Acc:396288]	4	10644261	10711020	-1	protein_coding	-2.02581996741665	-0.176083536851339	5.54293573388084	0.018555429698709	0.0323326655204752
ENSGALG00000033185	TAFAZZIN	tafazzin [Source:NCBI gene;Acc:107049523]	30	271207	272962	-1	protein_coding	0.223943447788636	7.19096688716658	26.2452831383856	3.00688348824067e-07	9.7290785116897e-07
ENSGALG00000033186	LRRC58	leucine rich repeat containing 58 [Source:HGNC Symbol;Acc:HGNC:26968]	1	80695646	80706829	1	protein_coding	-1.5682022637871	-0.895973395184609	1.35132703744519	0.24504625627113	0.306074027209538
ENSGALG00000033195	IGF2BP2	insulin like growth factor 2 mRNA binding protein 2 [Source:NCBI gene;Acc:424865]	9	4590676	4607425	1	protein_coding	-0.0906518429236695	2.65318869532122	0.181925556444138	0.669723643523314	0.724638246333367
ENSGALG00000033196	EIF2S2	eukaryotic translation initiation factor 2 subunit beta [Source:NCBI gene;Acc:395295]	20	1668652	1681082	1	protein_coding	-0.445147158846363	8.03475298750454	176.553000740592	2.74207645592296e-40	3.50607568915943e-39
ENSGALG00000033198	MYO5C	myosin VC [Source:NCBI gene;Acc:430027]	10	9286269	9316180	1	protein_coding	-1.54087604625024	-0.339581387699104	2.76812219725641	0.0961589069440221	0.138772595094534
ENSGALG00000033199		trifunctional purine biosynthetic protein adenosine-3 [Source:NCBI gene;Acc:427977]	1	106676341	106692460	1	protein_coding	-0.847804127015066	-0.339579726248234	0.91630348045598	0.338447433149297	0.403052603966578
ENSGALG00000033204	PQLC2	PQ loop repeat containing 2 [Source:NCBI gene;Acc:419472]	21	4680512	4684386	1	protein_coding	-0.469754820225132	3.16629890485115	7.01137952873135	0.00809932478645332	0.0151169276718971
ENSGALG00000033205	PHF20L1	PHD finger protein 20-like 1 [Source:NCBI gene;Acc:420323]	2	141692967	141740812	1	protein_coding	0.429625746307323	6.26696447529942	51.7521609182787	6.29674843162101e-13	3.00622444434988e-12
ENSGALG00000033207	HIBADH	3-hydroxyisobutyrate dehydrogenase [Source:NCBI gene;Acc:420632]	2	32837139	32919855	-1	protein_coding	0.502073942587616	5.11728768358512	32.0312240625388	1.51714355035313e-08	5.45641928681803e-08
ENSGALG00000033212	HSP90AA1	heat shock protein 90 alpha family class A member 1 [Source:NCBI gene;Acc:423463]	5	49673894	49685640	-1	protein_coding	0.20124701683643	10.9407594581076	246.528758384753	1.48327763183951e-55	2.63999686025324e-54
ENSGALG00000033231	RACGAP1	Rac GTPase activating protein 1 [Source:NCBI gene;Acc:426884]	33	5826668	5834642	1	protein_coding	0.160549820807145	5.42279344433752	4.08877854846129	0.0431688279632172	0.0690254480757264
ENSGALG00000033232	LMAN2	lectin, mannose binding 2 [Source:NCBI gene;Acc:100859676]	13	10817553	10823089	-1	protein_coding	-0.225266000856429	6.98152983697772	23.0420620989971	1.58495542924724e-06	4.8093410242625e-06
ENSGALG00000033245	SMPD2	sphingomyelin phosphodiesterase 2 [Source:NCBI gene;Acc:770663]	26	40921	44364	-1	protein_coding	0.700028286089442	3.96496645081174	27.4308023245202	1.62817137882452e-07	5.38560167054535e-07
ENSGALG00000033246	ZNF740	zinc finger protein 740 [Source:NCBI gene;Acc:100859343]	33	7221074	7224395	-1	protein_coding	-1.31048287281064	1.35640413698784	12.3941410005836	0.000430683074313845	0.000994998653928809
ENSGALG00000033256	PCSK5	proprotein convertase subtilisin/kexin type 5 [Source:NCBI gene;Acc:395456]	Z	37074185	37334639	1	protein_coding	-0.908042470327029	3.25494269411948	26.8795864810861	2.1653393756386e-07	7.0678507085105e-07
ENSGALG00000033259	SRSF5A	serine/arginine-rich splicing factor 5a [Source:NCBI gene;Acc:423265]	5	28513728	28530404	1	protein_coding	0.204702183354193	7.33379461326367	24.0944788060723	9.17229063509576e-07	2.83975956094643e-06
ENSGALG00000033260	ST3GAL5	ST3 beta-galactoside alpha-2,3-sialyltransferase 5 [Source:NCBI gene;Acc:407775]	4	85384333	85405148	-1	protein_coding	0.159947798776997	0.374115953319529	0.0830218918240959	0.773243251139624	0.816165094519976
ENSGALG00000033270	KLHL26	kelch like family member 26 [Source:NCBI gene;Acc:420121]	28	3952631	3966017	-1	protein_coding	-2.3017914184177	-0.813511978450512	2.7026306171454	0.100182823050605	0.142056567428079
ENSGALG00000033271	PFKM	phosphofructokinase, muscle [Source:NCBI gene;Acc:374064]	33	7260322	7265353	-1	protein_coding	1.60212126171356	-0.89597304866235	1.42185626307543	0.23309811279754	0.297087924697506
ENSGALG00000033277	PPM1M	protein phosphatase, Mg2+/Mn2+ dependent 1M [Source:NCBI gene;Acc:415941]	12	3371417	3379046	1	protein_coding	-0.817075451854271	3.95610276104934	36.3156943222629	1.6780709887586e-09	6.4748046059489e-09
ENSGALG00000033279	RAX	retina and anterior neural fold homeobox [Source:NCBI gene;Acc:100677794]	Z	921298	923007	-1	protein_coding	4.10817869956106	3.35650325060679	304.250053822979	3.90705117447304e-68	8.60634401283922e-67
ENSGALG00000033286	ARSJ	arylsulfatase family member J [Source:NCBI gene;Acc:101751638]	4	56443111	56482183	1	protein_coding	-0.357452512592327	3.34298436293207	4.643613323984	0.0311693096363374	0.0517658107486738
ENSGALG00000033293	ACAP3	ArfGAP with coiled-coil, ankyrin repeat and PH domains 3 [Source:NCBI gene;Acc:419420]	21	2384332	2446767	1	protein_coding	-1.35086316188587	0.145844054057545	4.1264978613615	0.0422166323899928	0.0676585465834626
ENSGALG00000033295	CAV2	caveolin 2 [Source:NCBI gene;Acc:417772]	1	25223560	25231414	-1	protein_coding	0.709935305576689	1.7170097810853	5.31242427337786	0.0211738727751487	0.036219923227857
ENSGALG00000033301	DCAF1	DDB1 and CUL4 associated factor 1 [Source:NCBI gene;Acc:415921]	12	2643330	2691882	-1	protein_coding	-0.109744460360491	3.34298850182247	0.441621575938539	0.506340826379534	0.572994440757471
ENSGALG00000033304	MYBL1	MYB proto-oncogene like 1 [Source:NCBI gene;Acc:396158]	2	115139370	115162145	-1	protein_coding	0.35913770622504	1.50842092068701	1.17060726942654	0.279276498134118	0.343547579207112
ENSGALG00000033322	MTHFSD	methenyltetrahydrofolate synthetase domain containing [Source:NCBI gene;Acc:415823]	11	17367125	17381032	1	protein_coding	0.394500633764543	4.87146438784757	16.7536318492335	4.25607199238046e-05	0.000111215750160301
ENSGALG00000033328	PACS2	phosphofurin acidic cluster sorting protein 2 [Source:NCBI gene;Acc:424375]	8	4465927	4530748	-1	protein_coding	-0.325573714682965	4.11194168870099	6.68017610220175	0.00974909924669576	0.0179106490537149
ENSGALG00000033338	GPT2	glutamic--pyruvic transaminase 2 [Source:NCBI gene;Acc:415746]	11	7736012	7757979	-1	protein_coding	0.473602900124464	0.99384585225987	1.30716842702374	0.252907967682365	0.315117663520278
ENSGALG00000033351	CTHRC1	collagen triple helix repeat containing 1 [Source:HGNC Symbol;Acc:HGNC:18831]	2	129289492	129293860	1	protein_coding	0.221303349998491	4.85105135539318	5.22370043776747	0.022281089649095	0.0379679597513071
ENSGALG00000033356	FAHD2A	fumarylacetoacetate hydrolase domain containing 2A [Source:NCBI gene;Acc:426684]	22	5346579	5348434	-1	protein_coding	-0.25209321849548	6.8529087045463	26.4669366464479	2.68087603049576e-07	8.69955220631121e-07
ENSGALG00000033365	ALDH1A3	aldehyde dehydrogenase 1 family member A3 [Source:NCBI gene;Acc:395389]	10	17875706	17910716	1	protein_coding	-0.25934783446603	3.92943839189138	3.73551932641812	0.0532671056632507	0.0826766127247105
ENSGALG00000033376	APOH	apolipoprotein H [Source:NCBI gene;Acc:417431]	18	7441139	7448075	1	protein_coding	-1.5682022637871	-0.895973395184609	1.35132703744519	0.24504625627113	0.306074027209538
ENSGALG00000033378	AKTIP	AKT interacting protein [Source:NCBI gene;Acc:415720]	11	4976046	4988616	1	protein_coding	0.15445673155385	4.59965953134169	2.1371290235101	0.143770732225039	0.196595651539193
ENSGALG00000033379	EAF1	ELL associated factor 1 [Source:NCBI gene;Acc:776372]	2	41331321	41350778	-1	protein_coding	2.91182061155476	0.476003033254198	20.5266383480287	5.88071279279495e-06	1.68343149177189e-05
ENSGALG00000033385	COPS8	COP9 signalosome subunit 8 [Source:NCBI gene;Acc:424020]	7	4967431	4976701	-1	protein_coding	0.444080750406076	6.94267841461238	86.9625329127349	1.10596624652531e-20	7.60839117275666e-20
ENSGALG00000033391	ISL2	ISL LIM homeobox 2 [Source:NCBI gene;Acc:396382]	10	3800164	3803610	-1	protein_coding	-1.56820176617814	-0.895973648330468	1.35132669970548	0.245046315247098	0.306074027209538
ENSGALG00000033404	RARG	retinoic acid receptor gamma-like [Source:NCBI gene;Acc:107051537]	33	7203263	7213958	1	protein_coding	-1.19495098792036	0.571148283739867	5.17310784392312	0.0229391416213371	0.0389818227002374
ENSGALG00000033405	DBN1	drebrin 1 [Source:NCBI gene;Acc:396496]	13	10862418	10871777	-1	protein_coding	-0.995214412968314	4.14320581331707	60.2940785037172	8.16927932464112e-15	4.34600971818784e-14
ENSGALG00000033407	BRINP3	BMP/retinoic acid inducible neural specific 3 [Source:NCBI gene;Acc:429077]	8	8616647	8821232	1	protein_coding	-1.00647225881755	0.145844998992704	2.3992248765351	0.121395387278847	0.168675208731945
ENSGALG00000033408	ZBTB7C	zinc finger and BTB domain containing 7C [Source:NCBI gene;Acc:431576]	Z	1392967	1495024	1	protein_coding	-1.006469706068	0.145844728378314	2.39921317513221	0.12139629536961	0.168675208731945
ENSGALG00000033416	HIC2	hypermethylated in cancer 2 [Source:NCBI gene;Acc:416768]	15	535526	604454	-1	protein_coding	-1.64260939954376	4.35631902223764	172.970126934796	1.661472538311e-39	2.07432329025494e-38
ENSGALG00000033428	CA13	carbonic anhydrase 13 [Source:NCBI gene;Acc:100858989]	2	122624567	122638462	1	protein_coding	-2.58992515741221	2.54791120407105	95.3638365157936	1.58421372990474e-22	1.18672010312864e-21
ENSGALG00000033439	PRDM14	PR/SET domain 14 [Source:NCBI gene;Acc:100858709]	2	116484466	116494659	-1	protein_coding	-2.3017922165692	-0.813511572406001	2.70263170327102	0.100182754812362	0.142056567428079
ENSGALG00000033446	COX5B	cytochrome c oxidase subunit 5B, mitochondrial [Source:NCBI gene;Acc:107049545]	22	4031597	4032286	-1	protein_coding	0.0188682686030249	6.97586259129045	0.161919263342556	0.687395610010199	0.739229385707023
ENSGALG00000033447	H2AZ2	H2A histone family, member V [Source:NCBI gene;Acc:426617]	22	4016011	4022377	-1	protein_coding	-0.403698431000781	10.1477831320944	340.524911667559	4.9040448768737e-76	1.19632884233208e-74
ENSGALG00000033452		family with sequence similarity 134 member A [Source:NCBI gene;Acc:424203]	7	22241867	22254632	-1	protein_coding	0.18978011781228	1.28335221781327	0.272160378377043	0.601886240254676	0.661672793762764
ENSGALG00000033460	TMCO1	transmembrane and coiled-coil domains 1 [Source:NCBI gene;Acc:427100]	8	5866469	5885446	-1	protein_coding	0.0452762894482313	7.19681384172665	1.07879766130208	0.298966683123117	0.363739420800585
ENSGALG00000033469	KDM1A	lysine demethylase 1A [Source:NCBI gene;Acc:419571]	23	1803534	1830587	-1	protein_coding	-0.834025382374128	3.64224221077372	30.2051980135902	3.88666395105831e-08	1.35363963029344e-07
ENSGALG00000033470	ADGRA3	adhesion G protein-coupled receptor A3 [Source:NCBI gene;Acc:422817]	4	74457009	74485585	1	protein_coding	-0.031141409214892	1.44282911817362	0.00837614902885164	0.927078379376401	0.94795660374879
ENSGALG00000033471	CALD1	caldesmon 1 [Source:NCBI gene;Acc:373965]	1	62359691	62455538	1	protein_coding	-1.82297611291094	5.88815761235548	595.836629691722	1.34700875417084e-131	6.4866343642409e-130
ENSGALG00000033497	FOXP4	forkhead box protein P4-like [Source:NCBI gene;Acc:100858652]	26	4844099	4882420	1	protein_coding	-1.33468632832292	-0.398474209589786	1.95423765422694	0.162130934059071	0.21872850071547
